claim_id,doc_id,claim,gold_sentence_indices,ranked_sentence_indices,gold_sentence_count,first_gold_rank,reciprocal_rank,hit@1,coverage@1,hit@2,coverage@2,hit@3,coverage@3
1029,13923140,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,"[2, 3]","[0, 3, 1]",2,2,0.5,0.0,0.0,1.0,0.5,1.0,0.5
1029,13940200,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,[3],"[2, 3, 0]",1,2,0.5,0.0,0.0,1.0,1.0,1.0,1.0
1029,11899391,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,[6],"[0, 4, 6]",1,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0
1041,25254425,Replacement of histone H2A with H2A.Z slows gene activation in yeasts by stabilizing +1 nucleosomes.,[3],"[2, 4, 5]",1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1049,12486491,Ribosomopathies have a low degree of cell and tissue specific pathology.,"[5, 6]","[1, 3, 6]",2,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5
1062,20381484,S-nitrosylated GAPDH physiologically transnitrosylates histone deacetylases.,[10],"[8, 10, 9]",1,2,0.5,0.0,0.0,1.0,1.0,1.0,1.0
1086,39281140,Sildenafil improves erectile function in men who experience sexual dysfunction as a result of the use of SSRI antidepressants.,"[6, 7, 9]","[9, 1, 0]",3,1,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333
1088,37549932,Silencing of Bcl2 is important for the maintenance and progression of tumors.,[3],"[1, 5, 4]",1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1089,17628888,Smc5/6 engagment drives the activation of SUMO E3 ligase Mms21 by ATP-dependent remolding.,[7],"[4, 5, 2]",1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1104,3898784,Stroke patients with prior use of direct oral anticoagulants have a lower risk of in-hospital mortality than stroke patients with prior use of warfarin.,"[8, 9, 10, 13]","[13, 10, 6]",4,1,1.0,1.0,0.25,1.0,0.5,1.0,0.5
1107,20532591,Subcutaneous fat depots undergo extensive browning processes after cold exposure.,[3],"[6, 3, 2]",1,2,0.5,0.0,0.0,1.0,1.0,1.0,1.0
1110,13770184,Suboptimal nutrition is not predictive of chronic disease,[13],"[0, 2, 22]",1,16,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1121,4456756,Synaptic activity enhances local release of brain derived neurotrophic factor from postsynaptic dendrites.,[7],"[0, 4, 6]",1,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1130,17997584,T regulatory cells (tTregs) lacking αvβ8 are more adept at suppressing pathogenic T-cell responses during active inflammation.,[3],"[3, 4, 0]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1132,33499189,TCR/CD3 microdomains are a required to induce the immunologic synapse to activate T cells.,"[3, 4]","[0, 2, 3]",2,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5
1137,33370,TNFAIP3 is a tumor suppressor in glioblastoma.,"[6, 9]","[2, 9, 0]",2,2,0.5,0.0,0.0,1.0,0.5,1.0,0.5
1140,12009265,Taking 400mg of α-tocopheryl acetate helps to prevent prostate cancer.,"[9, 14]","[8, 13, 1]",2,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1144,10071552,Taxation of sugar-sweetened beverages had no effect on the incidence rate of type II diabetes in India.,"[4, 5, 8]","[0, 8, 1]",3,2,0.5,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333
1146,13906581,Teaching hospitals do not provide better care than non-teaching hospitals.,"[6, 12, 13]","[11, 0, 12]",3,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
1150,11369420,Tetraspanin-3 is a causative factor in the development of acute myelogenous leukemia,"[4, 5, 7]","[0, 2, 4]",3,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
1163,15305881,The DdrB protein from Deinococcus radiodurans is an alternative SSB.,[5],"[2, 7, 5]",1,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0
1180,31272411,The PRR MDA5 is a sensor of RNA virus infection.,[0],"[0, 1, 4]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1185,16737210,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,[10],"[10, 1, 11]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1187,52873726,The YAP1 and TEAD complex tanslocates into the nucleus where it interacts with transcription factors and DNA-binding proteins that modulate target gene transcription.,[3],"[3, 5, 8]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1202,3475317,The center of the granuloma in an immune cell induces a pro-inflammatory immune response.,[4],"[4, 7, 8]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1216,24142891,The extracellular domain of TMEM27 is cleaved in human beta cells.,[3],"[3, 1, 6]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1221,19736671,The genomic aberrations found in matasteses are very similar to those found in the primary tumor.,[2],"[1, 2, 3]",1,2,0.5,0.0,0.0,1.0,1.0,1.0,1.0
1225,9650982,The locus rs647161 is associated with colorectal carcinoma.,[3],"[0, 4, 3]",1,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0
1232,13905670,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,[3],"[3, 4, 5]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1241,4427392,The myocardial lineage develops from cardiac progenitors of mesodermal origin.,"[0, 3, 4]","[7, 3, 5]",3,2,0.5,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333
1259,24341590,The relationship between a breast cancer patient's capacity to metabolize tamoxifen and treatment outcome is dependent on the patient's genetic make-up.,"[11, 12, 13]","[0, 3, 4]",3,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1262,44172171,The repair of Cas9-induced double strand breaks in human DNA is error-prone.,[4],"[4, 1, 7]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1266,37480103,"The risk of breast cancer among parous women increases with placental weight of pregnancies, and this association is strongest for premenopausal breast cancer.","[10, 12]","[12, 11, 2]",2,1,1.0,1.0,0.5,1.0,0.5,1.0,0.5
1270,13900610,The risk of male prisoners harming themselves is ten times that of female prisoners.,"[7, 8]","[8, 7, 13]",2,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0
1271,13768432,The severity of cardiac involvement in amyloidosis can be described by the degree of transmurality of late gadolinium enhancement in MRI.,"[7, 11]","[1, 10, 0]",2,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1273,11041152,The sliding activity of kinesin-8 protein Kip3 promotes bipolar spindle assembly.,[5],"[5, 3, 4]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1274,4406819,The tip of the inner tube of the toxic type VI secretion system (T6SS) antibacterial effector in Escherichia coli (E. coli) carries toxic effector proteins.,"[4, 5, 7]","[0, 1, 3]",3,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1290,4687948,There is an inverse relationship between hip fractures and statin use.,"[7, 9, 10, 13]","[13, 9, 10]",4,1,1.0,1.0,0.25,1.0,0.5,1.0,0.75
1298,11718220,Thigh-length graduated compression stockings (GCS) did not reduce deep vein thrombosis in patients admitted to hospital who are immobile because of acute stroke.,"[11, 13]","[13, 1, 0]",2,1,1.0,1.0,0.5,1.0,0.5,1.0,0.5
1303,12631697,Tirasemtiv has no effect on fast-twitch muscle.,"[1, 2]","[1, 2, 4]",2,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0
1319,16284655,Transplanted human glial cells can differentiate within the host animal.,[2],"[2, 1, 4]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1320,16284655,Transplanted human glial progenitor cells are incapable of forming a neural network with host animals' neurons.,[4],"[1, 2, 4]",1,3,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0
1335,27910499,UCB T cells maintain high TCR diversity after transplantation.,[4],"[1, 0, 2]",1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1336,27910499,UCB T cells reduce TCR diversity after transplantation.,[4],"[1, 0, 2]",1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1337,20231138,Ubiquitin ligase UBC13 generates a K63-linked polyubiquitin moiety at PCNA K164.,[4],"[4, 0, 2]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1339,15482274,Ultrasound guidance significantly raises the number of traumatic procedures when attempting needle insertion.,"[7, 8, 9, 10]","[9, 0, 11]",4,1,1.0,1.0,0.25,1.0,0.25,1.0,0.25
1352,12885341,Upregulation of mosGCTL-1 is induced upon infection with West Nile virus.,"[3, 5]","[0, 5, 3]",2,2,0.5,0.0,0.0,1.0,0.5,1.0,1.0
1359,11614737,Varenicline monotherapy is more effective after 12 weeks of treatment compared to combination nicotine replacement therapies with varenicline or bupropion.,[8],"[4, 1, 12]",1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1368,2425364,Vitamin D deficiency effects the term of delivery.,"[9, 10, 11, 12]","[11, 12, 10]",4,1,1.0,1.0,0.25,1.0,0.5,1.0,0.75
1370,2425364,Vitamin D deficiency is unrelated to birth weight.,"[10, 12]","[12, 3, 0]",2,1,1.0,1.0,0.5,1.0,0.5,1.0,0.5
1379,16322674,Women with a higher birth weight are more likely to develop breast cancer later in life.,"[5, 6]","[5, 11, 9]",2,1,1.0,1.0,0.5,1.0,0.5,1.0,0.5
1379,27123743,Women with a higher birth weight are more likely to develop breast cancer later in life.,"[3, 4]","[0, 4, 1]",2,2,0.5,0.0,0.0,1.0,0.5,1.0,0.5
1379,23557241,Women with a higher birth weight are more likely to develop breast cancer later in life.,[6],"[9, 8, 2]",1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1379,17450673,Women with a higher birth weight are more likely to develop breast cancer later in life.,[5],"[5, 8, 3]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1382,17755060,aPKCz causes tumour enhancement by affecting glutamine metabolism.,"[3, 5]","[1, 0, 4]",2,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1385,306006,cSMAC formation enhances weak ligand signalling.,[4],"[4, 2, 3]",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1389,23895668,mTORC2 regulates intracellular cysteine levels through xCT inhibition.,"[2, 3]","[2, 1, 3]",2,1,1.0,1.0,0.5,1.0,0.5,1.0,1.0
